"YEAR","GEOID","white","black","other","hisp","native","asian","two_plus","NAME"
1950,25025090901,2522,4,2,0,0,0,0,"Census Tract 909.01"
1950,25025091001,3390,5,2,0,0,0,0,"Census Tract 910.01"
1950,25025091100,6776,5,2,0,0,0,0,"Census Tract 911"
1950,25025091200,4037,7,2,0,0,0,0,"Census Tract 912"
1950,25025091300,4209,21,10,0,0,0,0,"Census Tract 913"
1950,25025091400,4070,2,2,0,0,0,0,"Census Tract 914"
1950,25025091500,5636,4,10,0,0,0,0,"Census Tract 915"
1950,25025091600,4642,1,1,0,0,0,0,"Census Tract 916"
1950,25025091700,4267,0,0,0,0,0,0,"Census Tract 917"
1950,25025091800,5715,4,0,0,0,0,0,"Census Tract 918"
1950,25025091900,5466,18,1,0,0,0,0,"Census Tract 919"
1950,25025092000,6757,7,7,0,0,0,0,"Census Tract 920"
1950,25025092101,9472,9,5,0,0,0,0,"Census Tract 921.01"
1950,25025092200,4425,1,1,0,0,0,0,"Census Tract 922"
1950,25025092300,4399,20,1,0,0,0,0,"Census Tract 923"
1950,25025092400,7915,25,8,0,0,0,0,"Census Tract 924"
1950,25025100100,7890,70,1,0,0,0,0,"Census Tract 1001"
1950,25025100200,4622,3,9,0,0,0,0,"Census Tract 1002"
1950,25025100300,5124,4,1,0,0,0,0,"Census Tract 1003"
1950,25025100400,5738,4,7,0,0,0,0,"Census Tract 1004"
1950,25025100500,8205,30,4,0,0,0,0,"Census Tract 1005"
1950,25025100601,7177,1,1,0,0,0,0,"Census Tract 1006.01"
1950,25025100603,2754,1,0,0,0,0,0,"Census Tract 1006.03"
1950,25025100700,5827,1,2,0,0,0,0,"Census Tract 1007"
1950,25025100800,6533,4,2,0,0,0,0,"Census Tract 1008"
1950,25025100900,4327,0,1,0,0,0,0,"Census Tract 1009"
1950,25025101001,4298,16,6,0,0,0,0,"Census Tract 1010.01"
1950,25025101002,3957,14,5,0,0,0,0,"Census Tract 1010.02"
1950,25025101101,4753,8,4,0,0,0,0,"Census Tract 1011.01"
1950,25025101102,6326,4,5,0,0,0,0,"Census Tract 1011.02"
1950,25025110104,3414,39,6,0,0,0,0,"Census Tract 1101.04"
1950,25025110105,3744,40,6,0,0,0,0,"Census Tract 1101.05"
1950,25025110106,2290,27,4,0,0,0,0,"Census Tract 1101.06"
1950,25025110201,1391,0,1,0,0,0,0,"Census Tract 1102.01"
1950,25025110301,2497,3,2,0,0,0,0,"Census Tract 1103.01"
1950,25025110401,3575,1,1,0,0,0,0,"Census Tract 1104.01"
1950,25025110403,4134,0,1,0,0,0,0,"Census Tract 1104.03"
1950,25025110501,4437,0,0,0,0,0,0,"Census Tract 1105.01"
1950,25025110502,4874,1,0,0,0,0,0,"Census Tract 1105.02"
1950,25025110601,2769,0,2,0,0,0,0,"Census Tract 1106.01"
1950,25025110607,6279,1,5,0,0,0,0,"Census Tract 1106.07"
1950,25025120103,1669,0,0,0,0,0,0,"Census Tract 1201.03"
1950,25025120104,2497,1,0,0,0,0,0,"Census Tract 1201.04"
1950,25025120105,2686,1,0,0,0,0,0,"Census Tract 1201.05"
1950,25025120201,5072,6,1,0,0,0,0,"Census Tract 1202.01"
1950,25025120301,7335,29,2,0,0,0,0,"Census Tract 1203.01"
1950,25025120400,8875,21,8,0,0,0,0,"Census Tract 1204"
1950,25025120500,3798,1,0,0,0,0,0,"Census Tract 1205"
1950,25025120600,3823,2,0,0,0,0,0,"Census Tract 1206"
1950,25025120700,2205,4,7,0,0,0,0,"Census Tract 1207"
1950,25025130101,5409,1,0,0,0,0,0,"Census Tract 1301.01"
1950,25025130200,5722,1,4,0,0,0,0,"Census Tract 1302"
1950,25025130300,5615,3,2,0,0,0,0,"Census Tract 1303"
1950,25025130402,3158,0,0,0,0,0,0,"Census Tract 1304.02"
1950,25025130404,1573,0,0,0,0,0,0,"Census Tract 1304.04"
1950,25025130406,2803,2,0,0,0,0,0,"Census Tract 1304.06"
1950,25025140102,2796,3,0,0,0,0,0,"Census Tract 1401.02"
1950,25025140105,2334,3,0,0,0,0,0,"Census Tract 1401.05"
1950,25025140106,1509,2,0,0,0,0,0,"Census Tract 1401.06"
1950,25025140107,1720,2,0,0,0,0,0,"Census Tract 1401.07"
1950,25025140201,1940,4,4,0,0,0,0,"Census Tract 1402.01"
1950,25025140202,5115,9,10,0,0,0,0,"Census Tract 1402.02"
1950,25025140300,6410,2,7,0,0,0,0,"Census Tract 1403"
1950,25025140400,5763,5,0,0,0,0,0,"Census Tract 1404"
1950,25025980101,,,,,,,,"Census Tract 9801.01"
1950,25025980300,,,,,,,,"Census Tract 9803"
1950,25025980700,,,,,,,,"Census Tract 9807"
1950,25025980900,,,,,,,,"Census Tract 9809"
1950,25025981000,,,,,,,,"Census Tract 9810"
1950,25025981100,,,,,,,,"Census Tract 9811"
1950,25025981201,,,,,,,,"Census Tract 9812.01"
1950,25025981202,,,,,,,,"Census Tract 9812.02"
1950,25025981300,,,,,,,,"Census Tract 9813"
1950,25025981501,,,,,,,,"Census Tract 9815.01"
1950,25025981502,,,,,,,,"Census Tract 9815.02"
1950,25025981600,,,,,,,,"Census Tract 9816"
1950,25025981700,,,,,,,,"Census Tract 9817"
1950,25025981800,,,,,,,,"Census Tract 9818"
1950,25025981900,,,,,,,,"Census Tract 9819"
1960,25025000101,2160,0,0,0,0,0,0,"Census Tract 1.01"
1960,25025000102,2541,0,1,0,0,0,0,"Census Tract 1.02"
1960,25025000201,4785,13,9,0,0,0,0,"Census Tract 2.01"
1960,25025000202,4961,13,9,0,0,0,0,"Census Tract 2.02"
1960,25025000301,2817,6,6,0,0,0,0,"Census Tract 3.01"
1960,25025000302,2791,5,6,0,0,0,0,"Census Tract 3.02"
1960,25025000401,5177,5,16,0,0,0,0,"Census Tract 4.01"
1960,25025000402,3203,3,10,0,0,0,0,"Census Tract 4.02"
1960,25025000502,3899,15,14,0,0,0,0,"Census Tract 5.02"
1960,25025000503,1675,6,6,0,0,0,0,"Census Tract 5.03"
1960,25025000505,1470,6,5,0,0,0,0,"Census Tract 5.05"
1960,25025000506,1962,8,7,0,0,0,0,"Census Tract 5.06"
1960,25025000601,3958,33,18,0,0,0,0,"Census Tract 6.01"
1960,25025000603,2017,17,9,0,0,0,0,"Census Tract 6.03"
1960,25025000604,3293,27,15,0,0,0,0,"Census Tract 6.04"
1960,25025000701,3674,6,25,0,0,0,0,"Census Tract 7.01"
1960,25025000703,1994,3,14,0,0,0,0,"Census Tract 7.03"
1960,25025000704,4030,6,27,0,0,0,0,"Census Tract 7.04"
1960,25025000804,2174,48,19,0,0,0,0,"Census Tract 8.04"
1960,25025000805,2686,59,24,0,0,0,0,"Census Tract 8.05"
1960,25025000806,1266,28,11,0,0,0,0,"Census Tract 8.06"
1960,25025000807,1156,25,10,0,0,0,0,"Census Tract 8.07"
1960,25025010103,2498,39,29,0,0,0,0,"Census Tract 101.03"
1960,25025010104,3750,59,44,0,0,0,0,"Census Tract 101.04"
1960,25025010204,3017,29,56,0,0,0,0,"Census Tract 102.04"
1960,25025010205,2346,22,44,0,0,0,0,"Census Tract 102.05"
1960,25025010206,1735,16,32,0,0,0,0,"Census Tract 102.06"
1960,25025010300,2540,1140,45,0,0,0,0,"Census Tract 103"
1960,25025010403,1886,93,43,0,0,0,0,"Census Tract 104.03"
1960,25025010404,2472,122,56,0,0,0,0,"Census Tract 104.04"
1960,25025010405,3298,248,74,0,0,0,0,"Census Tract 104.05"
1960,25025010408,1350,13,25,0,0,0,0,"Census Tract 104.08"
1960,25025010500,2176,693,83,0,0,0,0,"Census Tract 105"
1960,25025010600,2299,67,13,0,0,0,0,"Census Tract 106"
1960,25025010701,3083,21,26,0,0,0,0,"Census Tract 107.01"
1960,25025010702,2962,20,25,0,0,0,0,"Census Tract 107.02"
1960,25025010801,3222,18,34,0,0,0,0,"Census Tract 108.01"
1960,25025010802,3358,18,36,0,0,0,0,"Census Tract 108.02"
1960,25025020101,5236,29,23,0,0,0,0,"Census Tract 201.01"
1960,25025020200,3726,48,51,0,0,0,0,"Census Tract 202"
1960,25025020301,1022,60,8,0,0,0,0,"Census Tract 203.01"
1960,25025020302,2519,6,9,0,0,0,0,"Census Tract 203.02"
1960,25025020304,225,1,1,0,0,0,0,"Census Tract 203.04"
1960,25025020305,640,22,3,0,0,0,0,"Census Tract 203.05"
1960,25025030100,3420,0,3,0,0,0,0,"Census Tract 301"
1960,25025030200,2132,8,3,0,0,0,0,"Census Tract 302"
1960,25025030301,95,3,0,0,0,0,0,"Census Tract 303.01"
1960,25025030302,1404,20,4,0,0,0,0,"Census Tract 303.02"
1960,25025030400,3693,4,0,0,0,0,0,"Census Tract 304"
1960,25025030500,2669,3,1,0,0,0,0,"Census Tract 305"
1960,25025040100,2447,1,14,0,0,0,0,"Census Tract 401"
1960,25025040200,2492,2,24,0,0,0,0,"Census Tract 402"
1960,25025040300,5940,3,9,0,0,0,0,"Census Tract 403"
1960,25025040401,3406,2,30,0,0,0,0,"Census Tract 404.01"
1960,25025040600,3864,2,4,0,0,0,0,"Census Tract 406"
1960,25025040801,1881,20,6,0,0,0,0,"Census Tract 408.01"
1960,25025050101,4338,0,1,0,0,0,0,"Census Tract 501.01"
1960,25025050200,5138,6,1,0,0,0,0,"Census Tract 502"
1960,25025050300,2321,0,3,0,0,0,0,"Census Tract 503"
1960,25025050400,2372,1,0,0,0,0,0,"Census Tract 504"
1960,25025050500,2276,0,0,0,0,0,0,"Census Tract 505"
1960,25025050600,2253,0,5,0,0,0,0,"Census Tract 506"
1960,25025050700,4854,4,5,0,0,0,0,"Census Tract 507"
1960,25025050901,5120,0,2,0,0,0,0,"Census Tract 509.01"
1960,25025051000,4039,11,2,0,0,0,0,"Census Tract 510"
1960,25025051101,7125,24,0,0,0,0,0,"Census Tract 511.01"
1960,25025051200,3902,0,6,0,0,0,0,"Census Tract 512"
1960,25025060101,4184,1,10,0,0,0,0,"Census Tract 601.01"
1960,25025060200,3025,0,8,0,0,0,0,"Census Tract 602"
1960,25025060301,4658,0,15,0,0,0,0,"Census Tract 603.01"
1960,25025060400,6498,0,1,0,0,0,0,"Census Tract 604"
1960,25025060501,5083,1,4,0,0,0,0,"Census Tract 605.01"
1960,25025060601,1009,0,2,0,0,0,0,"Census Tract 606.01"
1960,25025060602,72,0,0,0,0,0,0,"Census Tract 606.02"
1960,25025060603,44,0,0,0,0,0,0,"Census Tract 606.03"
1960,25025060604,145,0,0,0,0,0,0,"Census Tract 606.04"
1960,25025060700,3659,61,7,0,0,0,0,"Census Tract 607"
1960,25025060800,5286,3,5,0,0,0,0,"Census Tract 608"
1960,25025061000,4468,2,0,0,0,0,0,"Census Tract 610"
1960,25025061101,2710,0,1,0,0,0,0,"Census Tract 611.01"
1960,25025061201,2135,0,0,0,0,0,0,"Census Tract 612.01"
1960,25025061202,,,,,,,,"Census Tract 612.02"
1960,25025061203,711,0,0,0,0,0,0,"Census Tract 612.03"
1960,25025061204,137,0,0,0,0,0,0,"Census Tract 612.04"
1960,25025070102,104,1,182,0,0,0,0,"Census Tract 701.02"
1960,25025070103,5,0,9,0,0,0,0,"Census Tract 701.03"
1960,25025070104,40,0,69,0,0,0,0,"Census Tract 701.04"
1960,25025070201,605,27,288,0,0,0,0,"Census Tract 702.01"
1960,25025070202,1219,17,1217,0,0,0,0,"Census Tract 702.02"
1960,25025070301,2277,86,23,0,0,0,0,"Census Tract 703.01"
1960,25025070302,1400,52,22,0,0,0,0,"Census Tract 703.02"
1960,25025070402,1546,315,119,0,0,0,0,"Census Tract 704.02"
1960,25025070501,2241,274,93,0,0,0,0,"Census Tract 705.01"
1960,25025070502,3611,519,131,0,0,0,0,"Census Tract 705.02"
1960,25025070600,2461,679,122,0,0,0,0,"Census Tract 706"
1960,25025070700,823,1250,41,0,0,0,0,"Census Tract 707"
1960,25025070801,78,882,23,0,0,0,0,"Census Tract 708.01"
1960,25025070802,218,2464,63,0,0,0,0,"Census Tract 708.02"
1960,25025070901,284,740,17,0,0,0,0,"Census Tract 709.01"
1960,25025070902,479,1249,29,0,0,0,0,"Census Tract 709.02"
1960,25025071101,3494,234,77,0,0,0,0,"Census Tract 711.01"
1960,25025071201,1859,1016,76,0,0,0,0,"Census Tract 712.01"
1960,25025080100,2867,389,20,0,0,0,0,"Census Tract 801"
1960,25025080300,2941,1444,30,0,0,0,0,"Census Tract 803"
1960,25025080401,2247,1869,59,0,0,0,0,"Census Tract 804.01"
1960,25025080500,329,3240,27,0,0,0,0,"Census Tract 805"
1960,25025080601,1007,2452,22,0,0,0,0,"Census Tract 806.01"
1960,25025080801,4762,606,26,0,0,0,0,"Census Tract 808.01"
1960,25025080900,3889,226,28,0,0,0,0,"Census Tract 809"
1960,25025081001,5360,181,61,0,0,0,0,"Census Tract 810.01"
1960,25025081101,1155,78,36,0,0,0,0,"Census Tract 811.01"
1960,25025081102,2461,181,72,0,0,0,0,"Census Tract 811.02"
1960,25025081200,5126,762,47,0,0,0,0,"Census Tract 812"
1960,25025081301,1308,269,16,0,0,0,0,"Census Tract 813.01"
1960,25025081302,1828,377,23,0,0,0,0,"Census Tract 813.02"
1960,25025081400,3358,1969,44,0,0,0,0,"Census Tract 814"
1960,25025081500,1813,2489,14,0,0,0,0,"Census Tract 815"
1960,25025081700,2075,5242,61,0,0,0,0,"Census Tract 817"
1960,25025081800,1849,3246,20,0,0,0,0,"Census Tract 818"
1960,25025081900,694,5590,41,0,0,0,0,"Census Tract 819"
1960,25025082000,884,3989,52,0,0,0,0,"Census Tract 820"
1960,25025082100,2798,2956,44,0,0,0,0,"Census Tract 821"
1960,25025090100,5022,1538,67,0,0,0,0,"Census Tract 901"
1960,25025090200,1856,829,17,0,0,0,0,"Census Tract 902"
1960,25025090300,913,4036,21,0,0,0,0,"Census Tract 903"
1960,25025090400,4450,2444,57,0,0,0,0,"Census Tract 904"
1960,25025090600,3354,474,12,0,0,0,0,"Census Tract 906"
1960,25025090700,6043,1,4,0,0,0,0,"Census Tract 907"
1960,25025090901,3834,340,17,0,0,0,0,"Census Tract 909.01"
1960,25025091001,5104,452,23,0,0,0,0,"Census Tract 910.01"
1960,25025091100,6394,3,25,0,0,0,0,"Census Tract 911"
1960,25025091200,3669,9,1,0,0,0,0,"Census Tract 912"
1960,25025091300,3068,233,10,0,0,0,0,"Census Tract 913"
1960,25025091400,3536,83,6,0,0,0,0,"Census Tract 914"
1960,25025091500,5055,10,1,0,0,0,0,"Census Tract 915"
1960,25025091600,3999,0,2,0,0,0,0,"Census Tract 916"
1960,25025091700,4098,1,5,0,0,0,0,"Census Tract 917"
1960,25025091800,5270,10,19,0,0,0,0,"Census Tract 918"
1960,25025091900,4974,23,18,0,0,0,0,"Census Tract 919"
1960,25025092000,6442,5,15,0,0,0,0,"Census Tract 920"
1960,25025092101,8093,10,3,0,0,0,0,"Census Tract 921.01"
1960,25025092200,4494,2,6,0,0,0,0,"Census Tract 922"
1960,25025092300,3954,80,4,0,0,0,0,"Census Tract 923"
1960,25025092400,7661,309,10,0,0,0,0,"Census Tract 924"
1960,25025100100,7835,101,11,0,0,0,0,"Census Tract 1001"
1960,25025100200,3848,9,11,0,0,0,0,"Census Tract 1002"
1960,25025100300,4613,44,7,0,0,0,0,"Census Tract 1003"
1960,25025100400,5516,1,1,0,0,0,0,"Census Tract 1004"
1960,25025100500,7194,55,23,0,0,0,0,"Census Tract 1005"
1960,25025100601,6768,4,14,0,0,0,0,"Census Tract 1006.01"
1960,25025100603,2597,1,5,0,0,0,0,"Census Tract 1006.03"
1960,25025100700,5573,0,0,0,0,0,0,"Census Tract 1007"
1960,25025100800,6160,1,7,0,0,0,0,"Census Tract 1008"
1960,25025100900,4553,0,0,0,0,0,0,"Census Tract 1009"
1960,25025101001,5187,23,13,0,0,0,0,"Census Tract 1010.01"
1960,25025101002,4724,21,12,0,0,0,0,"Census Tract 1010.02"
1960,25025101101,4224,16,5,0,0,0,0,"Census Tract 1011.01"
1960,25025101102,5492,2,4,0,0,0,0,"Census Tract 1011.02"
1960,25025110104,3639,99,16,0,0,0,0,"Census Tract 1101.04"
1960,25025110105,4194,117,19,0,0,0,0,"Census Tract 1101.05"
1960,25025110106,2442,68,11,0,0,0,0,"Census Tract 1101.06"
1960,25025110201,1303,1,5,0,0,0,0,"Census Tract 1102.01"
1960,25025110301,2504,0,0,0,0,0,0,"Census Tract 1103.01"
1960,25025110401,3653,4,0,0,0,0,0,"Census Tract 1104.01"
1960,25025110403,4218,1,0,0,0,0,0,"Census Tract 1104.03"
1960,25025110501,4307,0,7,0,0,0,0,"Census Tract 1105.01"
1960,25025110502,4730,0,7,0,0,0,0,"Census Tract 1105.02"
1960,25025110601,2884,1,7,0,0,0,0,"Census Tract 1106.01"
1960,25025110607,6539,3,15,0,0,0,0,"Census Tract 1106.07"
1960,25025120103,1928,2,1,0,0,0,0,"Census Tract 1201.03"
1960,25025120104,2884,3,1,0,0,0,0,"Census Tract 1201.04"
1960,25025120105,3103,3,2,0,0,0,0,"Census Tract 1201.05"
1960,25025120201,4275,15,0,0,0,0,0,"Census Tract 1202.01"
1960,25025120301,6348,100,6,0,0,0,0,"Census Tract 1203.01"
1960,25025120400,7864,50,12,0,0,0,0,"Census Tract 1204"
1960,25025120500,3086,45,8,0,0,0,0,"Census Tract 1205"
1960,25025120600,3450,23,11,0,0,0,0,"Census Tract 1206"
1960,25025120700,2250,13,3,0,0,0,0,"Census Tract 1207"
1960,25025130101,5891,5,0,0,0,0,0,"Census Tract 1301.01"
1960,25025130200,6097,4,4,0,0,0,0,"Census Tract 1302"
1960,25025130300,5700,0,5,0,0,0,0,"Census Tract 1303"
1960,25025130402,3819,10,7,0,0,0,0,"Census Tract 1304.02"
1960,25025130404,1919,5,4,0,0,0,0,"Census Tract 1304.04"
1960,25025130406,3418,11,4,0,0,0,0,"Census Tract 1304.06"
1960,25025140102,3406,13,2,0,0,0,0,"Census Tract 1401.02"
1960,25025140105,2843,11,2,0,0,0,0,"Census Tract 1401.05"
1960,25025140106,1838,7,1,0,0,0,0,"Census Tract 1401.06"
1960,25025140107,2095,8,1,0,0,0,0,"Census Tract 1401.07"
1960,25025140201,2479,2,4,0,0,0,0,"Census Tract 1402.01"
1960,25025140202,6535,6,11,0,0,0,0,"Census Tract 1402.02"
1960,25025140300,6037,4,16,0,0,0,0,"Census Tract 1403"
1960,25025140400,6209,10,8,0,0,0,0,"Census Tract 1404"
1960,25025980101,,,,,,,,"Census Tract 9801.01"
1960,25025980300,,,,,,,,"Census Tract 9803"
1960,25025980700,,,,,,,,"Census Tract 9807"
1960,25025980900,,,,,,,,"Census Tract 9809"
1960,25025981000,,,,,,,,"Census Tract 9810"
1960,25025981100,,,,,,,,"Census Tract 9811"
1960,25025981201,,,,,,,,"Census Tract 9812.01"
1960,25025981202,,,,,,,,"Census Tract 9812.02"
1960,25025981300,,,,,,,,"Census Tract 9813"
1960,25025981501,,,,,,,,"Census Tract 9815.01"
1960,25025981502,,,,,,,,"Census Tract 9815.02"
